,url_num_hyphens_dom,url_hostname_len,url_num_dots,url_num_underscores,url_ip_present,url_entropy,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('object'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a')
78,0.0,12.0,2.0,0.0,0.0,3.844384532,1.0,16.0,0.0,1.0,1.0,2.0,27.0
3077,0.0,18.0,1.0,0.0,0.0,4.517234467,0.0,5.0,0.0,1.0,1.0,1.0,14.0
2503,0.0,17.0,2.0,0.0,0.0,4.001629167,0.0,11.0,0.0,1.0,1.0,0.0,114.0
2408,0.0,22.0,2.0,0.0,0.0,5.060480873,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2085,2.0,23.0,1.0,0.0,0.0,4.018081794,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2587,0.0,17.0,2.0,0.0,0.0,3.987090042,0.0,16.0,0.0,1.0,1.0,0.0,0.0
234,0.0,15.0,2.0,0.0,0.0,4.300153017,0.0,23.0,0.0,1.0,1.0,1.0,9.0
3622,1.0,23.0,2.0,0.0,0.0,3.940086031,0.0,5.0,0.0,1.0,1.0,1.0,0.0
2373,0.0,13.0,1.0,0.0,0.0,4.755976365,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2,0.0,16.0,2.0,0.0,0.0,3.708966083,1.0,33.0,0.0,1.0,1.0,3.0,70.0
3472,0.0,13.0,2.0,0.0,0.0,4.387251575,0.0,5.0,0.0,1.0,1.0,1.0,0.0
3614,2.0,30.0,2.0,0.0,0.0,4.258188122,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1757,0.0,12.0,3.0,0.0,1.0,3.788754914,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1477,0.0,11.0,2.0,0.0,0.0,3.884155095,0.0,14.0,0.0,1.0,1.0,0.0,177.0
1048,0.0,17.0,4.0,0.0,0.0,3.99719987,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1241,0.0,21.0,2.0,0.0,0.0,4.208966083,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1419,3.0,60.0,2.0,0.0,0.0,4.370008248,0.0,1.0,0.0,1.0,1.0,0.0,0.0
938,0.0,11.0,2.0,0.0,0.0,4.433540263,0.0,3.0,0.0,1.0,1.0,1.0,1.0
395,0.0,17.0,2.0,0.0,0.0,3.806238929,0.0,8.0,0.0,1.0,1.0,1.0,392.0
862,0.0,16.0,3.0,0.0,0.0,4.039822782,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3369,1.0,23.0,2.0,0.0,0.0,4.210733712,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3302,0.0,23.0,2.0,0.0,0.0,4.148394346,0.0,11.0,0.0,1.0,1.0,0.0,216.0
2433,0.0,14.0,2.0,0.0,0.0,3.851823226,0.0,0.0,0.0,1.0,1.0,0.0,0.0
310,0.0,14.0,2.0,0.0,0.0,3.653756708,0.0,5.0,0.0,1.0,1.0,1.0,189.0
1619,0.0,17.0,1.0,0.0,0.0,4.139468294,0.0,2.0,0.0,1.0,1.0,1.0,0.0
2742,0.0,17.0,2.0,1.0,0.0,3.884858892,0.0,9.0,0.0,1.0,2.0,1.0,106.0
1942,2.0,36.0,3.0,0.0,0.0,4.329077901,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3179,1.0,27.0,2.0,0.0,0.0,4.07967865,0.0,8.0,0.0,1.0,1.0,2.0,123.0
1781,1.0,28.0,4.0,0.0,0.0,5.366577623,5.0,35.0,0.0,1.0,1.0,2.0,159.0
2869,0.0,7.0,2.0,1.0,0.0,4.376069525,0.0,3.0,0.0,1.0,1.0,0.0,0.0
1230,0.0,15.0,2.0,0.0,0.0,3.788754914,3.0,12.0,0.0,1.0,1.0,0.0,165.0
759,0.0,21.0,6.0,0.0,0.0,4.855837385,1.0,18.0,0.0,1.0,2.0,2.0,238.0
1813,0.0,17.0,1.0,0.0,0.0,4.204834018,0.0,9.0,0.0,1.0,1.0,1.0,4.0
3261,0.0,9.0,1.0,0.0,0.0,3.4548224,5.0,33.0,0.0,1.0,1.0,5.0,183.0
1368,2.0,33.0,2.0,0.0,0.0,4.22518528,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2239,2.0,43.0,3.0,0.0,0.0,4.442311313,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1735,0.0,15.0,2.0,0.0,0.0,3.750464707,0.0,6.0,0.0,1.0,1.0,4.0,4.0
663,1.0,25.0,2.0,0.0,0.0,4.272804327,0.0,2.0,0.0,1.0,1.0,1.0,18.0
3175,0.0,12.0,4.0,0.0,1.0,4.124680347,1.0,24.0,0.0,1.0,1.0,0.0,111.0
3556,0.0,41.0,3.0,0.0,0.0,4.182448426,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2365,0.0,21.0,2.0,0.0,0.0,3.88333746,0.0,48.0,0.0,1.0,1.0,4.0,224.0
742,0.0,17.0,2.0,0.0,0.0,3.938721876,0.0,15.0,0.0,1.0,1.0,0.0,36.0
2724,0.0,13.0,2.0,0.0,0.0,3.950063756,0.0,6.0,0.0,1.0,1.0,1.0,18.0
3425,0.0,39.0,5.0,0.0,0.0,5.118176419,0.0,5.0,0.0,1.0,1.0,0.0,0.0
3045,2.0,33.0,3.0,0.0,0.0,4.323074189,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1513,0.0,21.0,1.0,0.0,0.0,4.094435656,0.0,9.0,0.0,1.0,1.0,4.0,201.0
3212,2.0,26.0,2.0,0.0,0.0,4.136286231,0.0,2.0,0.0,1.0,1.0,1.0,16.0
26,0.0,16.0,2.0,0.0,0.0,4.837054404,0.0,6.0,0.0,1.0,1.0,1.0,163.0
3152,0.0,16.0,4.0,3.0,0.0,4.61639562,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1014,0.0,27.0,2.0,0.0,0.0,4.329922346,1.0,8.0,1.0,1.0,1.0,1.0,88.0
2306,1.0,26.0,2.0,0.0,0.0,4.089552453,0.0,9.0,0.0,1.0,1.0,2.0,122.0
3130,0.0,20.0,2.0,2.0,0.0,5.546692199,0.0,1.0,0.0,1.0,1.0,0.0,0.0
966,0.0,11.0,2.0,0.0,0.0,4.168325823,0.0,10.0,0.0,1.0,1.0,1.0,50.0
1601,0.0,17.0,2.0,0.0,0.0,4.297276053,0.0,11.0,0.0,1.0,1.0,2.0,2557.0
1974,0.0,17.0,3.0,0.0,0.0,4.450500863,0.0,10.0,0.0,1.0,1.0,1.0,5.0
682,0.0,17.0,4.0,0.0,0.0,4.807740682,0.0,5.0,0.0,1.0,1.0,1.0,3.0
3141,0.0,22.0,2.0,0.0,0.0,3.791281456,0.0,20.0,0.0,1.0,1.0,2.0,33.0
863,2.0,33.0,2.0,2.0,0.0,4.822123781,0.0,4.0,0.0,2.0,1.0,1.0,1.0
2091,0.0,28.0,4.0,0.0,0.0,4.770352642,0.0,5.0,0.0,1.0,1.0,1.0,2.0
991,0.0,14.0,4.0,2.0,0.0,4.637909534,2.0,33.0,0.0,1.0,1.0,4.0,545.0
914,0.0,11.0,2.0,3.0,0.0,4.721234012,0.0,2.0,0.0,1.0,1.0,0.0,5.0
2748,0.0,9.0,2.0,0.0,0.0,3.67326969,0.0,3.0,0.0,1.0,1.0,1.0,15.0
3068,0.0,11.0,1.0,0.0,0.0,4.240920379,0.0,19.0,0.0,1.0,1.0,1.0,18.0
2149,0.0,19.0,3.0,0.0,0.0,4.319385884,0.0,0.0,0.0,1.0,1.0,0.0,10.0
185,1.0,20.0,3.0,0.0,0.0,4.108869289,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1766,2.0,18.0,2.0,1.0,0.0,4.954293762,0.0,2.0,0.0,1.0,1.0,0.0,5.0
922,1.0,22.0,2.0,0.0,0.0,4.099360305,0.0,8.0,0.0,1.0,1.0,2.0,123.0
74,0.0,22.0,3.0,0.0,0.0,4.214262796,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2722,0.0,19.0,3.0,0.0,0.0,4.596365776,0.0,6.0,0.0,1.0,1.0,1.0,17.0
3428,1.0,15.0,2.0,0.0,0.0,3.824533407,1.0,22.0,0.0,1.0,1.0,1.0,100.0
3651,3.0,35.0,2.0,0.0,0.0,4.226998284,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2486,0.0,22.0,3.0,0.0,0.0,4.141619208,0.0,13.0,0.0,1.0,1.0,1.0,3.0
740,1.0,17.0,1.0,0.0,0.0,3.91326969,2.0,22.0,0.0,1.0,1.0,5.0,191.0
2898,0.0,15.0,2.0,0.0,0.0,3.606936732,0.0,5.0,0.0,1.0,1.0,1.0,83.0
3147,0.0,21.0,2.0,0.0,0.0,3.436422718,0.0,21.0,0.0,2.0,1.0,0.0,48.0
1745,1.0,20.0,1.0,0.0,0.0,4.211260736,0.0,2.0,0.0,1.0,1.0,1.0,92.0
819,0.0,13.0,3.0,0.0,1.0,3.38418372,0.0,1.0,0.0,1.0,1.0,0.0,7.0
2682,1.0,19.0,1.0,0.0,0.0,3.854285872,0.0,9.0,0.0,1.0,1.0,1.0,3.0
1117,0.0,17.0,2.0,0.0,0.0,3.970175521,0.0,9.0,0.0,1.0,1.0,0.0,24.0
1711,0.0,28.0,4.0,0.0,0.0,4.517739236,0.0,6.0,0.0,1.0,1.0,2.0,30.0
156,0.0,9.0,4.0,0.0,0.0,3.805649224,1.0,4.0,0.0,1.0,1.0,0.0,15.0
2469,0.0,17.0,2.0,0.0,0.0,4.056020968,0.0,25.0,0.0,1.0,1.0,2.0,6.0
831,0.0,19.0,2.0,0.0,0.0,4.091511891,0.0,17.0,1.0,1.0,1.0,0.0,145.0
1359,2.0,33.0,2.0,0.0,0.0,4.193942708,0.0,8.0,0.0,1.0,1.0,3.0,200.0
3075,0.0,16.0,2.0,0.0,0.0,4.342186055,0.0,0.0,0.0,1.0,1.0,1.0,33.0
502,2.0,18.0,1.0,0.0,0.0,3.979097891,0.0,6.0,0.0,1.0,1.0,4.0,133.0
3182,1.0,34.0,3.0,0.0,0.0,5.011944471,0.0,1.0,0.0,1.0,1.0,1.0,26.0
2366,0.0,17.0,2.0,1.0,0.0,4.5560506,0.0,2.0,0.0,1.0,1.0,0.0,5.0
3066,0.0,16.0,3.0,0.0,0.0,4.02085512,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2908,0.0,13.0,3.0,0.0,1.0,3.675310869,0.0,1.0,1.0,1.0,1.0,0.0,3.0
2399,1.0,34.0,4.0,0.0,0.0,4.31315192,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2046,0.0,10.0,3.0,0.0,0.0,4.070857997,1.0,5.0,0.0,1.0,1.0,0.0,71.0
1982,0.0,17.0,1.0,0.0,0.0,4.155498041,0.0,9.0,0.0,1.0,1.0,1.0,4.0
2903,0.0,19.0,1.0,0.0,0.0,4.23840018,0.0,8.0,0.0,1.0,1.0,1.0,4.0
1056,0.0,16.0,2.0,0.0,0.0,3.886842188,0.0,6.0,0.0,1.0,1.0,1.0,144.0
1347,0.0,17.0,3.0,1.0,0.0,4.664906742,0.0,1.0,0.0,1.0,1.0,0.0,3.0
3583,1.0,34.0,3.0,0.0,0.0,4.887548861,0.0,1.0,0.0,1.0,1.0,1.0,26.0
2368,0.0,16.0,1.0,0.0,0.0,4.057855989,0.0,1.0,0.0,1.0,1.0,1.0,0.0
355,2.0,29.0,3.0,0.0,0.0,4.322194163,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2880,0.0,16.0,1.0,0.0,0.0,3.977164054,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2543,4.0,36.0,2.0,0.0,0.0,3.942862165,8.0,12.0,0.0,1.0,1.0,1.0,38.0
2966,0.0,16.0,4.0,2.0,0.0,4.502132908,0.0,0.0,0.0,1.0,1.0,0.0,3.0
723,0.0,17.0,3.0,2.0,0.0,4.916607905,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2230,0.0,11.0,3.0,0.0,1.0,4.320251395,0.0,2.0,0.0,1.0,1.0,1.0,0.0
1978,0.0,22.0,1.0,0.0,0.0,3.84566315,0.0,3.0,0.0,1.0,1.0,0.0,96.0
244,3.0,44.0,2.0,0.0,0.0,4.320658834,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3377,0.0,13.0,3.0,0.0,0.0,4.466941714,0.0,4.0,0.0,1.0,1.0,0.0,0.0
1299,0.0,16.0,1.0,0.0,0.0,4.180648804,0.0,9.0,0.0,1.0,1.0,1.0,5.0
3319,0.0,103.0,4.0,0.0,0.0,4.504729751,0.0,3.0,0.0,1.0,2.0,1.0,0.0
392,0.0,15.0,2.0,0.0,0.0,3.704871925,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1748,1.0,32.0,3.0,0.0,0.0,4.29088138,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3197,0.0,16.0,3.0,0.0,0.0,4.28627522,0.0,17.0,0.0,1.0,1.0,0.0,39.0
85,0.0,13.0,1.0,2.0,0.0,4.04784677,0.0,16.0,0.0,1.0,1.0,0.0,0.0
746,0.0,20.0,2.0,0.0,0.0,3.743982154,0.0,7.0,0.0,1.0,1.0,1.0,2.0
1181,0.0,11.0,2.0,1.0,0.0,4.24107688,0.0,4.0,0.0,1.0,1.0,1.0,275.0
2691,1.0,19.0,1.0,0.0,0.0,3.940759833,0.0,2.0,0.0,1.0,1.0,1.0,32.0
1316,0.0,12.0,3.0,0.0,1.0,4.352978425,0.0,3.0,0.0,1.0,1.0,2.0,25.0
2092,0.0,13.0,2.0,0.0,0.0,3.48418372,0.0,20.0,0.0,1.0,1.0,1.0,482.0
1102,0.0,16.0,2.0,0.0,0.0,4.253212018,0.0,7.0,0.0,1.0,1.0,1.0,27.0
912,3.0,39.0,2.0,0.0,0.0,4.205991448,0.0,1.0,0.0,1.0,1.0,0.0,0.0
962,1.0,18.0,2.0,0.0,0.0,3.78346519,4.0,11.0,0.0,1.0,1.0,1.0,40.0
554,0.0,17.0,3.0,0.0,0.0,4.387935196,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2866,0.0,19.0,2.0,0.0,0.0,4.085055103,0.0,11.0,0.0,1.0,1.0,0.0,149.0
2430,0.0,27.0,3.0,0.0,0.0,4.534520352,0.0,4.0,0.0,1.0,1.0,0.0,5.0
3493,0.0,24.0,2.0,0.0,0.0,4.202819531,0.0,26.0,0.0,1.0,1.0,1.0,8.0
2559,0.0,7.0,2.0,1.0,0.0,4.409676756,0.0,3.0,0.0,1.0,1.0,0.0,0.0
3456,0.0,24.0,4.0,1.0,0.0,4.535357431,0.0,0.0,0.0,1.0,1.0,0.0,3.0
106,1.0,31.0,2.0,0.0,0.0,3.882814277,0.0,8.0,0.0,1.0,1.0,3.0,192.0
2009,0.0,14.0,2.0,1.0,0.0,4.730395939,0.0,1.0,0.0,1.0,2.0,1.0,0.0
437,0.0,32.0,6.0,0.0,0.0,5.093609918,0.0,5.0,0.0,1.0,1.0,1.0,2.0
1802,0.0,22.0,3.0,0.0,0.0,4.201692924,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2237,0.0,17.0,2.0,0.0,0.0,4.194388489,0.0,11.0,0.0,1.0,1.0,2.0,103.0
2214,2.0,33.0,2.0,0.0,0.0,4.016241798,0.0,7.0,0.0,1.0,2.0,1.0,7.0
2443,0.0,16.0,3.0,0.0,0.0,4.445543568,0.0,22.0,0.0,1.0,1.0,1.0,13.0
170,1.0,20.0,3.0,0.0,0.0,4.629062882,0.0,3.0,0.0,1.0,1.0,1.0,21.0
3236,0.0,17.0,2.0,0.0,0.0,3.751629167,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1987,1.0,25.0,2.0,0.0,0.0,4.272804327,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1372,0.0,15.0,2.0,0.0,0.0,3.676440909,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2124,0.0,15.0,2.0,0.0,0.0,3.879664005,0.0,4.0,0.0,1.0,1.0,1.0,564.0
1678,0.0,23.0,3.0,0.0,0.0,4.293390596,0.0,2.0,0.0,1.0,1.0,1.0,3.0
1159,0.0,14.0,1.0,0.0,0.0,3.748994804,0.0,1.0,0.0,1.0,1.0,0.0,27.0
1128,0.0,21.0,2.0,0.0,0.0,4.02636046,0.0,14.0,0.0,1.0,1.0,1.0,41.0
2059,0.0,20.0,3.0,0.0,0.0,4.531374316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2893,2.0,32.0,3.0,0.0,0.0,4.252878689,0.0,2.0,0.0,1.0,1.0,1.0,18.0
2060,0.0,30.0,1.0,0.0,0.0,4.201231789,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2357,1.0,26.0,1.0,0.0,0.0,3.907714803,0.0,5.0,0.0,1.0,1.0,0.0,17.0
826,0.0,15.0,1.0,0.0,0.0,3.697845823,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3553,0.0,15.0,2.0,0.0,0.0,4.024511493,1.0,29.0,0.0,1.0,1.0,0.0,130.0
284,0.0,23.0,2.0,0.0,0.0,4.131300343,0.0,3.0,0.0,1.0,1.0,1.0,3.0
3029,1.0,22.0,2.0,0.0,0.0,4.235981391,0.0,0.0,0.0,1.0,1.0,0.0,4.0
3325,0.0,13.0,2.0,0.0,0.0,3.851874114,0.0,11.0,0.0,1.0,1.0,0.0,0.0
2652,2.0,36.0,3.0,0.0,0.0,4.395923095,0.0,2.0,0.0,1.0,1.0,1.0,18.0
3537,0.0,14.0,2.0,0.0,0.0,3.594465637,0.0,11.0,0.0,1.0,1.0,0.0,48.0
3158,0.0,15.0,3.0,0.0,1.0,3.509275071,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2282,1.0,34.0,3.0,0.0,0.0,4.412098979,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1441,0.0,17.0,3.0,0.0,0.0,4.493473304,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2523,0.0,16.0,2.0,0.0,0.0,4.576462152,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3616,1.0,14.0,1.0,0.0,0.0,3.629219687,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2189,0.0,13.0,1.0,0.0,0.0,3.67326969,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2696,1.0,26.0,2.0,0.0,0.0,4.125933477,0.0,11.0,0.0,1.0,1.0,0.0,1.0
3129,0.0,11.0,5.0,3.0,0.0,4.274939535,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2005,0.0,28.0,2.0,0.0,0.0,4.390328621,0.0,6.0,0.0,1.0,1.0,2.0,6.0
1251,0.0,20.0,2.0,0.0,0.0,4.060262039,0.0,8.0,0.0,1.0,1.0,1.0,90.0
1956,3.0,36.0,2.0,0.0,0.0,4.211844051,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2155,0.0,18.0,4.0,6.0,0.0,4.146120449,0.0,8.0,0.0,1.0,1.0,1.0,32.0
2241,1.0,25.0,2.0,0.0,0.0,4.116299606,3.0,35.0,0.0,1.0,1.0,5.0,217.0
1257,2.0,23.0,2.0,0.0,0.0,4.132214664,0.0,2.0,0.0,1.0,1.0,1.0,16.0
55,0.0,17.0,3.0,0.0,0.0,4.441568141,0.0,0.0,0.0,1.0,1.0,0.0,3.0
482,1.0,18.0,2.0,0.0,0.0,3.86346519,0.0,11.0,0.0,1.0,1.0,0.0,22.0
43,0.0,14.0,2.0,0.0,0.0,3.558518613,0.0,5.0,0.0,1.0,1.0,1.0,560.0
1823,0.0,19.0,3.0,0.0,0.0,4.15509048,1.0,49.0,0.0,1.0,1.0,0.0,1.0
1544,0.0,17.0,1.0,0.0,0.0,3.613337314,1.0,38.0,0.0,1.0,1.0,1.0,22.0
320,0.0,21.0,2.0,0.0,0.0,4.164497779,0.0,22.0,0.0,1.0,1.0,1.0,73.0
1342,0.0,20.0,3.0,0.0,0.0,4.457919565,0.0,4.0,0.0,1.0,1.0,0.0,0.0
2136,0.0,15.0,3.0,0.0,0.0,4.164735179,0.0,7.0,0.0,1.0,1.0,4.0,61.0
3627,0.0,21.0,4.0,1.0,0.0,4.108438191,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2480,14.0,77.0,4.0,0.0,0.0,4.285139761,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3619,0.0,14.0,3.0,0.0,1.0,3.553508855,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1438,0.0,9.0,2.0,0.0,0.0,4.540644732,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2948,0.0,11.0,5.0,0.0,0.0,4.466578664,0.0,7.0,0.0,1.0,1.0,0.0,256.0
3059,1.0,19.0,1.0,0.0,0.0,4.137198735,0.0,0.0,0.0,1.0,1.0,1.0,7.0
2257,0.0,17.0,2.0,0.0,0.0,3.60291008,1.0,0.0,0.0,1.0,1.0,0.0,0.0
237,0.0,16.0,2.0,0.0,0.0,4.408163578,0.0,13.0,0.0,1.0,1.0,0.0,31.0
1799,0.0,17.0,1.0,0.0,0.0,4.524673897,0.0,9.0,0.0,1.0,1.0,1.0,4.0
1811,0.0,36.0,2.0,0.0,0.0,4.436080318,1.0,24.0,0.0,1.0,1.0,1.0,9.0
1003,0.0,16.0,4.0,12.0,0.0,4.111946342,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3420,0.0,15.0,3.0,0.0,0.0,3.720128777,0.0,16.0,0.0,1.0,1.0,0.0,130.0
2395,0.0,20.0,2.0,0.0,0.0,4.406238929,0.0,5.0,0.0,1.0,1.0,1.0,8.0
3060,0.0,17.0,2.0,0.0,0.0,3.803508855,0.0,21.0,0.0,1.0,1.0,2.0,69.0
3654,0.0,14.0,1.0,0.0,0.0,4.652736639,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2673,0.0,18.0,2.0,0.0,0.0,3.921444041,0.0,23.0,0.0,1.0,1.0,3.0,12.0
2507,1.0,38.0,4.0,0.0,0.0,5.274567168,0.0,1.0,0.0,1.0,1.0,0.0,4.0
1200,0.0,17.0,1.0,0.0,0.0,4.338396887,0.0,9.0,0.0,1.0,1.0,1.0,4.0
300,0.0,14.0,1.0,0.0,0.0,3.935935796,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2509,0.0,10.0,2.0,0.0,0.0,4.147942872,0.0,35.0,0.0,1.0,1.0,2.0,80.0
942,1.0,14.0,2.0,0.0,0.0,4.189561096,3.0,36.0,0.0,1.0,1.0,5.0,213.0
2771,0.0,16.0,1.0,0.0,0.0,3.960320255,0.0,4.0,0.0,1.0,1.0,1.0,4.0
2372,0.0,13.0,4.0,0.0,1.0,4.617488,0.0,22.0,2.0,1.0,1.0,1.0,11.0
1260,0.0,14.0,2.0,0.0,0.0,3.784941827,0.0,3.0,0.0,1.0,1.0,0.0,35.0
2773,0.0,9.0,2.0,1.0,0.0,4.487966797,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2524,0.0,11.0,3.0,0.0,1.0,3.97366069,0.0,2.0,0.0,1.0,1.0,1.0,2.0
463,0.0,26.0,1.0,0.0,0.0,3.889822782,0.0,0.0,0.0,1.0,1.0,1.0,7.0
5,0.0,18.0,2.0,0.0,0.0,3.94346519,0.0,4.0,1.0,1.0,1.0,0.0,18.0
841,0.0,13.0,3.0,0.0,0.0,3.646439345,0.0,11.0,0.0,1.0,1.0,2.0,23.0
1870,0.0,19.0,3.0,0.0,0.0,4.082187723,0.0,0.0,0.0,1.0,1.0,0.0,0.0
326,0.0,17.0,3.0,0.0,0.0,4.155221529,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2754,0.0,17.0,2.0,0.0,0.0,4.057313082,0.0,8.0,0.0,1.0,1.0,1.0,393.0
2791,0.0,13.0,4.0,0.0,0.0,4.726511374,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3137,0.0,17.0,3.0,0.0,0.0,4.278249996,0.0,44.0,0.0,1.0,1.0,1.0,246.0
1465,0.0,17.0,3.0,1.0,0.0,4.689822782,0.0,0.0,0.0,1.0,1.0,0.0,1.0
892,0.0,17.0,3.0,0.0,0.0,4.689739713,0.0,4.0,0.0,1.0,1.0,0.0,16.0
2063,2.0,33.0,2.0,0.0,0.0,4.147942872,0.0,2.0,0.0,1.0,1.0,1.0,15.0
694,2.0,27.0,3.0,0.0,0.0,4.307759485,0.0,2.0,0.0,1.0,1.0,1.0,15.0
387,0.0,30.0,2.0,0.0,0.0,4.060012149,0.0,13.0,0.0,1.0,1.0,0.0,21.0
2573,2.0,27.0,1.0,0.0,0.0,4.235258578,0.0,5.0,0.0,1.0,1.0,2.0,189.0
603,0.0,14.0,3.0,0.0,1.0,3.661932872,0.0,0.0,0.0,1.0,1.0,0.0,110.0
842,0.0,16.0,2.0,0.0,0.0,3.882045108,0.0,4.0,0.0,1.0,1.0,1.0,564.0
322,0.0,44.0,3.0,0.0,0.0,4.326864296,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1869,0.0,14.0,1.0,0.0,0.0,3.64900121,0.0,24.0,0.0,1.0,1.0,1.0,314.0
3512,2.0,28.0,2.0,0.0,0.0,4.258593983,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2783,0.0,20.0,3.0,1.0,0.0,4.564735179,0.0,4.0,0.0,1.0,1.0,0.0,0.0
3078,0.0,16.0,2.0,0.0,0.0,4.736713351,1.0,8.0,1.0,1.0,1.0,1.0,119.0
2615,0.0,13.0,2.0,0.0,0.0,3.58418372,1.0,11.0,0.0,1.0,1.0,0.0,7.0
3103,0.0,11.0,2.0,0.0,0.0,4.23729134,0.0,10.0,0.0,1.0,1.0,1.0,50.0
3255,0.0,19.0,2.0,0.0,0.0,4.054348719,0.0,17.0,1.0,1.0,1.0,0.0,145.0
2565,0.0,17.0,2.0,0.0,0.0,4.001629167,1.0,6.0,0.0,1.0,1.0,3.0,162.0
2604,0.0,9.0,2.0,0.0,0.0,4.177480289,0.0,6.0,0.0,1.0,1.0,1.0,3.0
1281,0.0,13.0,3.0,0.0,1.0,3.414441304,0.0,1.0,0.0,1.0,1.0,0.0,0.0
830,0.0,11.0,2.0,0.0,0.0,3.913400746,0.0,23.0,0.0,1.0,1.0,1.0,73.0
1906,0.0,15.0,3.0,0.0,0.0,4.378329011,0.0,18.0,0.0,1.0,1.0,0.0,3.0
455,3.0,45.0,1.0,0.0,0.0,4.108705039,0.0,2.0,0.0,1.0,1.0,1.0,16.0
307,0.0,17.0,2.0,1.0,0.0,4.227567157,0.0,13.0,0.0,1.0,1.0,1.0,44.0
2122,0.0,20.0,2.0,0.0,0.0,4.106377317,0.0,3.0,0.0,1.0,1.0,0.0,13.0
2307,0.0,5.0,1.0,1.0,0.0,4.384795487,0.0,3.0,0.0,2.0,1.0,1.0,1.0
2264,0.0,10.0,7.0,4.0,0.0,4.834228605,0.0,10.0,0.0,1.0,1.0,2.0,62.0
2052,0.0,23.0,2.0,0.0,0.0,4.070847431,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1303,0.0,18.0,2.0,0.0,0.0,4.309718983,0.0,3.0,0.0,1.0,1.0,0.0,3.0
328,0.0,26.0,1.0,0.0,0.0,3.917626444,0.0,6.0,0.0,1.0,1.0,0.0,6.0
3635,0.0,17.0,2.0,0.0,0.0,3.86346519,0.0,6.0,0.0,1.0,1.0,2.0,24.0
1706,0.0,24.0,4.0,1.0,0.0,4.581198333,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2728,0.0,16.0,1.0,1.0,0.0,4.751750082,0.0,11.0,0.0,1.0,1.0,1.0,58.0
1720,0.0,7.0,2.0,1.0,0.0,4.55021197,0.0,3.0,0.0,1.0,1.0,0.0,0.0
2614,2.0,34.0,3.0,0.0,0.0,4.351168911,0.0,2.0,0.0,1.0,1.0,1.0,16.0
479,0.0,25.0,2.0,0.0,0.0,4.272417939,0.0,18.0,0.0,1.0,1.0,4.0,49.0
